date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:19:55	2715/2715	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2009:14:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=0aae02bb5b4f467db8166ec4f4776040	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees7238.png	(from https://www.classcentral.com/)
06:19:55	180168/180168	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2001:37:30%20GMT	https://www.classcentral.com/report/chinese-mooc-platforms/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/chinese-mooc-platforms/index.html	(from https://www.classcentral.com/)
06:19:55	102733/102733	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2016:04:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&ixlib=php-3.3.1&w=450&s=0165b8c5462a88d74b09d1ec21533264	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees058b.png	(from https://www.classcentral.com/)
06:19:56	2137/2137	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2011:45:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=d4e61966210190218f3d938e05312286	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-social3f9b.png	(from https://www.classcentral.com/)
06:19:56	26372/26372	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2008:06:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&ixlib=php-3.3.1&w=450&s=b6c23348d8c869ee66cab69691933e49	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-sociald381.png	(from https://www.classcentral.com/)
06:19:56	1912/1912	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2007:58:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=4d748a7cdb0f7782a1ead2cee65d37d4	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-socialc08f.png	(from https://www.classcentral.com/)
06:19:56	147937/147937	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2014:12:26%20GMT	https://www.classcentral.com/report/author/ruima/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/author/ruima/index.html	(from https://www.classcentral.com/)
06:19:56	31119/31119	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2017:57:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&ixlib=php-3.3.1&w=450&s=ac00a29f643507e6d6ae41dd49791dce	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-social5dfd.png	(from https://www.classcentral.com/)
06:19:56	4424/4424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Nov%202022%2007:02:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=b8900324ced3277ae164a446990e3e9c	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social9f0a.jpg	(from https://www.classcentral.com/)
06:19:57	22290/22290	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Mar%202023%2019:10:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&ixlib=php-3.3.1&w=450&s=9fd82b0b3f0af3174ed36f9701d84ba2	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-sociale573.jpg	(from https://www.classcentral.com/)
06:19:57	2158/2158	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2009:14:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=f33c3f92427d0d78a9fa871e5366626e	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social611f.png	(from https://www.classcentral.com/)
06:19:57	24655/24655	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2012:56:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&ixlib=php-3.3.1&w=450&s=1f90fe42cee7ab47ab240f59cfb697e1	D:/Trial_Scraping_5/trial/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social1b82.png	(from https://www.classcentral.com/)
06:19:57	189733/189733	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2019:08:34%20GMT	https://www.classcentral.com/report/best-digital-art-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/best-digital-art-courses/index.html	(from https://www.classcentral.com/)
06:19:58	165356/165356	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2019:08:35%20GMT	https://www.classcentral.com/report/best-elm-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/best-elm-courses/index.html	(from https://www.classcentral.com/)
06:19:58	178510/178510	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2016:11:12%20GMT	https://www.classcentral.com/report/udemy-top-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
06:19:58	189314/189314	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2022:10:42%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
06:19:59	736151/736151	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:19:58%20GMT	https://www.classcentral.com/provider/udacity	D:/Trial_Scraping_5/trial/www.classcentral.com/provider/udacity.html	(from https://www.classcentral.com/)
06:20:02	257662/257662	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2016:06:40%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
06:20:02	563228/563228	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2022:07:48%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
06:20:02	337721/337721	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:26%20GMT	https://www.classcentral.com/report/india-online-degrees/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
06:20:03	767112/767112	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:19:59%20GMT	https://www.classcentral.com/university/gatech	D:/Trial_Scraping_5/trial/www.classcentral.com/university/gatech.html	(from https://www.classcentral.com/)
06:20:03	741564/741564	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:03%20GMT	https://www.classcentral.com/institution/linuxfoundation	D:/Trial_Scraping_5/trial/www.classcentral.com/institution/linuxfoundation.html	(from https://www.classcentral.com/)
06:20:04	737919/737919	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:04%20GMT	https://www.classcentral.com/institution/salesforce	D:/Trial_Scraping_5/trial/www.classcentral.com/institution/salesforce.html	(from https://www.classcentral.com/)
06:20:04	169248/169248	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:31%20GMT	https://www.classcentral.com/report/most-popular-courses-2023/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/most-popular-courses-2023/index.html	(from https://www.classcentral.com/)
06:20:05	182540/182540	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:32%20GMT	https://www.classcentral.com/report/coursera-top-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/coursera-top-courses/index.html	(from https://www.classcentral.com/)
06:20:05	556640/556640	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:04%20GMT	https://www.classcentral.com/about	D:/Trial_Scraping_5/trial/www.classcentral.com/about.html	(from https://www.classcentral.com/)
06:20:05	158505/158505	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:32%20GMT	https://www.classcentral.com/report/edx-top-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
06:20:05	541613/541613	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:05%20GMT	https://www.classcentral.com/about/privacy-policy	D:/Trial_Scraping_5/trial/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
06:20:05	192510/192510	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:34%20GMT	https://www.classcentral.com/report/2022-year-in-review/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
06:20:06	164803/164803	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:35%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
06:20:06	260569/260569	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2015:05:03%20GMT	https://www.classcentral.com/report/cs50-free-certificate/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/cs50-free-certificate/index.html	(from https://www.classcentral.com/)
06:20:06	549082/549082	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:06%20GMT	https://www.classcentral.com/about/careers	D:/Trial_Scraping_5/trial/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
06:20:06	292198/292198	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:35%20GMT	https://www.classcentral.com/report/open-university-insiders-perspective/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/open-university-insiders-perspective/index.html	(from https://www.classcentral.com/)
06:20:07	534795/534795	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:07%20GMT	https://www.classcentral.com/help	D:/Trial_Scraping_5/trial/www.classcentral.com/help.html	(from https://www.classcentral.com/)
06:20:07	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2004:20:07%20GMT	https://www.classcentral.com/collection/ivy-league-moocs/	D:/Trial_Scraping_5/trial/www.classcentral.com/collection/ivy-league-moocs/index.html	(from https://www.classcentral.com/)
06:20:07	310173/310173	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:06:14%20GMT	https://www.classcentral.com/report/linkedin-learning-free-learning-paths/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/linkedin-learning-free-learning-paths/index.html	(from https://www.classcentral.com/)
06:20:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2004:20:07%20GMT	https://www.classcentral.com/report/google-free-certificates/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/google-free-certificates/index.html	(from https://www.classcentral.com/)
06:20:08	275301/275301	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2000:05:49%20GMT	https://www.classcentral.com/report/writing-free-online-courses/	D:/Trial_Scraping_5/trial/www.classcentral.com/report/writing-free-online-courses/index.html	(from https://www.classcentral.com/)
06:20:08	532214/532214	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:08%20GMT	https://www.classcentral.com/contact	D:/Trial_Scraping_5/trial/www.classcentral.com/contact.html	(from https://www.classcentral.com/)
06:20:08	4691/4691	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2004:20:08%20GMT	https://www.classcentral.com/cdn-cgi/l/email-protection	D:/Trial_Scraping_5/trial/www.classcentral.com/cdn-cgi/l/email-protection.html	(from https://www.classcentral.com/)
06:20:08	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226407c11e-4d7%22	https://www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Trial_Scraping_5/trial/www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.classcentral.com/)
06:20:09	497366/497366	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:08%20GMT	https://www.classcentral.com/update-item/	D:/Trial_Scraping_5/trial/www.classcentral.com/update-item/index.html	(from https://www.classcentral.com/)
06:20:09	8784/8784	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Mar%202023%2021:48:32%20GMT	https://www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	D:/Trial_Scraping_5/trial/www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	(from https://www.classcentral.com/)
06:20:11	497444/497444	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:09%20GMT	https://www.classcentral.com/delete-item/	D:/Trial_Scraping_5/trial/www.classcentral.com/delete-item/index.html	(from https://www.classcentral.com/)
06:20:13	497458/497458	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:10%20GMT	https://www.classcentral.com/maestro/course-reviews/	D:/Trial_Scraping_5/trial/www.classcentral.com/maestro/course-reviews/index.html	(from https://www.classcentral.com/)
06:20:14	497412/497412	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:10%20GMT	https://www.classcentral.com/move-item/	D:/Trial_Scraping_5/trial/www.classcentral.com/move-item/index.html	(from https://www.classcentral.com/)
06:20:14	497457/497457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:10%20GMT	https://www.classcentral.com/coordinator/	D:/Trial_Scraping_5/trial/www.classcentral.com/coordinator/index.html	(from https://www.classcentral.com/)
06:20:17	497361/497361	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:12%20GMT	https://www.classcentral.com/s/	D:/Trial_Scraping_5/trial/www.classcentral.com/s/index.html	(from https://www.classcentral.com/)
06:20:19	497345/497345	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2004:20:14%20GMT	https://www.classcentral.com/enrollee-list/update-item-progress/	D:/Trial_Scraping_5/trial/www.classcentral.com/enrollee-list/update-item-progress/index.html	(from https://www.classcentral.com/)
